Bit_Temperature,Casing Integrity,Cuttings,Depth_Temperature,Depth_of_Bit,MUD_Circulation,MUD_Density,MUD_Density_Rating,Permeability,Permeability_Rating,Porosity,Precipitation,Pressure,Rotary_Speed,Rotary_Torque,Weight_on_Bit,failure,score,sessionID,team,turn
168.0,Good,43,85.97145331938835,525,508.7533724869529,10,Bad,1,Bad,2,Fair,234.0,145.1134804915228,2004.0,2294.5705829727744,True,-20,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,21
136.0,Good,10,86.39786008194449,550,778.9944689380857,8,Bad,7,Fine,2,Low,269.5,274.2380103578378,1504.0,2052.3840835651285,False,-23,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,22
187.0,Good,36,78.47197525564151,575,625.1118079631016,11,Good,7,Fine,2,Low,281.4,123.1160402167817,2677.0,2923.0668127821536,False,-22,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,23
296.0,Good,28,94.73211666985065,600,524.9926757077226,10,Bad,4,Bad,4,High,264.4,350.21072244506627,4197.0,4897.118073661918,False,-21,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,24
80.0,Good,16,90.22274722633588,625,959.5969862487103,12,Good,8,Good,1,Fair,280.3,757.2263050210485,0,1248.7584938628636,False,-20,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,25
192.0,Good,47,88.1552295184836,650,615.7919794983594,13,Good,7,Fine,3,Fair,316.8,315.0250908987033,2381.0,3010.9392129309726,False,-19,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,26
137.0,Good,70,96.69026969678711,675,1131.1597859111923,13,Good,10,Good,2,Fair,293.2,424.41906368996973,1509.0,2357.449550607212,False,-18,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,27
103.0,Good,95,93.1491128234867,700,497.3724787746291,13,Good,4,Bad,1,High,347.8,686.9197352681442,0,1223.064492046397,False,-17,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,28
228.0,Good,49,81.52500557456622,725,553.7103086840136,8,Bad,2,Bad,3,High,356.1,92.01896537095611,3392.0,3575.7232482385357,False,-16,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,29
204.0,Good,22,93.99618466691182,750,313.2249782415338,10,Bad,2,Bad,3,High,350.1,685.0639112202718,1829.0,3198.8695279870917,False,-15,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,30
222.0,Good,84,75.35203039944498,775,719.6699997777295,11,Good,5,Fine,4,High,340.9,651.9591446435649,3000.0,4304.171809915908,False,-14,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,31
119.0,Good,90,77.13417111644407,800,1128.5077583251416,9,Bad,9,Good,2,Fair,372.6,95.33260804372279,1876.0,2066.8764187739043,True,-24,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,32
181.0,Good,18,91.11303126880419,825,945.189460768971,10,Bad,10,Good,3,Fair,364.5,725.2703077552618,2027.0,3477.175600381722,False,-27,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,33
309.0,Good,89,87.96944059278326,850,986.2718705688202,14,Good,8,Good,5,High,372.7,207.0036343550914,5203.0,5617.284257729474,False,-26,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,34
347.0,Good,4,85.05739423470285,875,755.1367937972902,11,Good,5,Fine,6,Low,433.3,313.16360140413076,5682.0,6308.425040070092,False,-25,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,35
189.0,Good,65,81.86124746442559,900,950.4647334386618,12,Good,9,Good,3,Fair,449.5,571.1411053253396,2517.0,3659.181100776393,False,-24,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,36
94.0,Good,57,93.90035458349912,925,611.0612578956024,14,Good,6,Fine,1,Fair,445.1,452.0399435851311,152.0,1055.8136153704538,False,-23,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,37
169.0,Good,43,84.00615348540516,950,587.3685075049241,10,Bad,2,Bad,2,Low,448.0,624.10281136067,1655.0,2903.199122185685,False,-22,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,38
156.0,Good,92,84.93415881805646,975,1000.3677359904747,9,Bad,8,Good,2,Fair,466.7,298.62292519101663,2122.0,2719.043917249389,False,-21,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,39
365.0,Fair,100,92.22657083851456,1000,419.6918232357547,12,Good,3,Bad,6,Fair,484.8,486.1142967260251,5388.0,6360.6386248773615,False,-20,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,40
367.0,Fair,65,77.5864695550646,1025,350.2806920755901,8,Bad,1,Bad,6,High,476.6,446.6340579493262,5693.0,6586.7076289766,True,-30,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,41
315.0,Good,75,93.41243838729778,1050,994.8711277775745,15,Good,8,Good,5,Low,522.6,312.16140895424724,5119.0,5743.5694537553145,False,-33,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,42
178.0,Good,42,86.03971085736389,1075,495.5855452493072,9,Bad,2,Bad,2,High,505.4,517.1355682229978,1823.0,2856.9925276652693,False,-32,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,43
306.0,Good,92,99.2482158678217,1100,341.36430404873664,12,Good,1,Bad,4,Fair,522.8,509.30198099765863,3972.0,4990.869232145092,False,-31,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,44
272.0,Good,46,93.87617285428682,1125,926.9329156927776,8,Bad,9,Good,4,High,507.9,445.0603170811694,4048.0,4938.367704097362,True,-41,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,45
283.0,Good,68,93.60866191423294,1150,777.6063763581096,8,Bad,5,Fine,4,Low,534.1,357.05873230921367,4213.0,4926.807245400636,False,-44,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,46
362.0,Fair,91,88.27413035292578,1175,502.60114987777627,14,Good,3,Bad,6,Fair,569.5,594.950136297744,5376.0,6565.761520873683,False,-43,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,47
69.0,Good,55,75.84725670176246,1200,842.8165642605929,14,Good,7,Fine,1,Fair,559.8,705.3210766922994,0,1303.5214763775998,False,-42,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,48
91.0,Good,82,83.78820327093055,1225,1095.3365690689031,10,Bad,8,Good,1,Fair,566.4,475.994341501615,772.0,1723.7624542194883,False,-41,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,49
365.0,Fair,4,83.72992485909916,1250,622.2014890833942,11,Good,7,Fine,6,Low,606.9,152.67399128722164,6096.0,6401.749395440154,False,-40,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,50
143.0,Good,79,76.51452386594252,1275,542.6545464988785,12,Good,4,Bad,2,Fair,573.1,465.1987357662672,1408.0,2338.3473847814284,True,-50,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,51
300.0,Good,69,75.44569448755233,1300,894.3566091804149,13,Good,7,Fine,5,Low,597.0,586.2493229825883,4798.0,5970.552799346043,False,-53,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,52
124.0,Good,47,87.88855496704426,1325,957.5273253997495,14,Good,9,Good,1,Low,593.7,142.1825826661584,1533.0,1817.8252697627502,False,-52,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,53
295.0,Good,53,77.3051977677874,1350,824.6148338286006,10,Bad,6,Fine,5,Low,665.6,250.29020354087496,4928.0,5428.967054805283,False,-51,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,54
214.0,Good,56,83.76943164792426,1375,1186.0352107483636,8,Bad,8,Good,4,Low,683.8,715.8168899020604,3076.0,4508.025724403755,False,-50,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,55
266.0,Good,30,86.12685276364184,1400,321.2937078449883,8,Bad,3,Bad,4,Low,631.3,585.4350072490175,3343.0,4513.4032360819,False,-49,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,56
178.0,Good,15,75.32061037845983,1425,1101.7795510760927,8,Bad,9,Good,3,High,673.4,642.5173301404557,2518.0,3803.281130770703,False,-48,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,57
247.0,Good,27,85.68491954239101,1450,997.266758529443,11,Good,8,Good,4,Fair,668.7,232.66511821717427,3983.0,4448.434142638569,False,-47,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,58
116.0,Good,80,91.27399181945233,1475,578.1841182100229,14,Good,1,Bad,1,Low,636.9,268.8868422665631,812.0,1350.2704899733642,False,-46,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,59
270.0,Good,3,85.48649475375122,1500,927.7773445928855,10,Bad,9,Good,5,Low,685.7,628.9891325487847,3987.0,5244.976250750082,True,-56,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,60
140.0,Good,76,99.40896560550215,1525,1096.5387266799962,14,Good,8,Good,2,Fair,673.3,565.0953142524233,1341.0,2471.2415972610484,False,-59,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,61
186.0,Good,23,82.55129109166724,1550,979.8752690313738,15,Good,10,Good,3,High,705.2,763.1477854457066,2283.0,3808.9298981550965,False,-58,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,62
218.0,Good,83,83.38372179621477,1575,709.2435897068776,11,Good,5,Fine,4,High,708.2,691.8181420921411,2703.0,4086.6819824174463,False,-57,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,63
88.0,Good,29,84.16267289955142,1600,1063.329972311824,14,Good,8,Good,1,Low,796.2,306.8857339653244,841.0,1454.8184146522333,False,-56,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,64
344.0,Good,49,84.63752504058387,1625,673.2089086111102,8,Bad,5,Fine,6,Low,782.3,499.3072933586008,5355.0,6353.993996246367,False,-55,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,65
97.0,Good,43,80.71706348388926,1650,443.60456854973495,14,Good,1,Bad,1,Fair,760.3,443.1370717727727,336.0,1222.7272058585322,False,-54,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,66
262.0,Good,68,92.89750060685111,1675,1162.509010865438,15,Good,9,Good,4,High,753.0,204.2572411132492,4334.0,4742.900334558426,True,-64,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,67
225.0,Good,77,88.213773827545,1700,645.1853583429202,13,Good,6,Fine,3,High,819.4,550.1787609033528,2833.0,3933.2980377654776,False,-67,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,68
368.0,Fair,5,96.23280890536725,1725,773.2481074306337,15,Good,6,Fine,6,Fair,829.4,691.9440848024842,5517.0,6900.481025693264,False,-66,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,69
272.0,Good,49,81.05569439503226,1750,459.18001103624175,9,Bad,1,Bad,4,Low,862.4,588.2782635891194,3681.0,4857.363752155837,False,-65,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,70
300.0,Good,26,79.17349891084702,1775,399.81498054646363,15,Good,4,Bad,5,Fair,847.7,376.35131332609365,4442.0,5194.364429859799,False,-64,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,71
299.0,Good,18,78.23426194037584,1800,763.44411209808,14,Good,5,Fine,5,Low,838.6,302.85115025636156,4867.0,5472.3425906996945,True,-74,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,72
175.0,Good,49,90.24694127590142,1825,551.6459673235807,14,Good,4,Bad,2,Fair,842.4,614.3110267195485,1632.0,2861.0899395093115,False,-77,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,73
235.0,Good,66,86.77955512507327,1850,976.0817543283792,12,Good,10,Good,4,Low,807.6,86.26350518375304,3862.0,4034.944312867223,False,-76,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,74
310.0,Good,36,81.13565517974645,1875,1053.4110448440524,11,Good,10,Good,6,Fair,877.3,725.6150458869059,4903.0,6354.362591207732,False,-75,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,75
203.0,Good,50,93.76422957174529,1900,752.8887708677772,12,Good,5,Fine,3,Fair,924.7,651.5386509370893,2291.0,3593.6492310858584,False,-74,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,76
270.0,Good,83,88.2658297812696,1925,662.0709168814852,11,Good,6,Fine,4,Low,853.2,603.5941793774663,3696.0,4902.934153436847,False,-73,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,77
338.0,Good,66,82.1456075304343,1950,850.1363864892118,14,Good,7,Fine,6,High,859.9,263.4545478536376,5706.0,6233.2779479368055,False,-72,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,78
111.0,Good,33,75.60510794036428,1975,877.3550198939704,12,Good,5,Fine,1,Fair,910.3,398.27770578487196,1192.0,1988.8816410950344,True,-82,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,79
305.0,Good,87,79.98892528644251,2000,431.2585992086996,12,Good,1,Bad,5,Fair,879.6,318.9933150579525,4609.0,5247.2172152665735,False,-85,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,80
233.0,Good,33,88.36101174502525,2025,657.7496294237244,12,Good,6,Fine,3,Fair,910.9,430.6895406120255,3125.0,3986.670440538527,False,-84,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,81
313.0,Good,51,91.75818780438905,2050,675.5301158652367,11,Good,5,Fine,5,Fair,985.5,763.2184657572465,4345.0,5871.705688558233,False,-83,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,82
231.0,Good,20,76.81983361529862,2075,318.9494609602546,11,Good,1,Bad,3,High,1001.9,273.94661267704777,3133.0,3680.8445458059,False,-82,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,83
249.0,Good,63,78.58300609831237,2100,906.245755290142,13,Good,8,Good,4,High,916.4,617.3932161738433,3693.0,4927.5747393215615,False,-81,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,84
153.0,Good,47,87.29876155677339,2125,1180.3096361528558,11,Good,10,Good,2,High,935.7,139.4055414613333,2354.0,2632.9376496361288,False,-80,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,85
206.0,Good,9,88.35433135908228,2150,480.5444750161063,13,Good,4,Bad,3,Low,953.7,719.512660197142,2105.0,3543.583915468336,True,-90,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,86
373.0,Fair,40,92.37358584093988,2175,485.0655949156777,9,Bad,1,Bad,6,Low,952.0,653.3250741303478,5452.0,6758.332412954189,False,-93,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,87
167.0,Good,2,95.39709607684011,2200,963.6435998332429,14,Good,8,Good,3,High,1031.4,624.5872852307249,1773.0,3022.0797646094293,False,-92,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,88
130.0,Good,19,95.23555683305489,2225,489.94925183564123,12,Good,4,Bad,1,High,1031.1,758.8667380495956,434.0,1951.9090162197767,False,-91,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,89
171.0,Good,41,79.22960553972041,2250,643.9194869401585,14,Good,7,Fine,3,High,1128.0,569.7549953687549,1910.0,3049.8963255740287,False,-90,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,90
181.0,Good,12,97.89527336212785,2275,420.726460469636,15,Good,1,Bad,2,High,1080.2,704.0391478686614,1380.0,2788.07654512718,True,-100,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,91
230.0,Good,68,81.08586342067811,2300,848.2248395301193,10,Bad,6,Fine,4,Low,1057.2,285.5388550340984,3533.0,4104.0465132708005,False,-103,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,92
213.0,Good,74,96.58829540387319,2325,714.1519873534335,10,Bad,7,Fine,3,Fair,1010.3,670.7243198781488,2375.0,3716.259786251906,False,-102,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,93
348.0,Good,6,93.37599113286136,2350,958.0810867608429,15,Good,9,Good,6,Low,1099.2,100.47245225854063,5955.0,6156.338951494602,False,-101,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,94
245.0,Good,85,95.0313899268612,2375,381.4393487601101,10,Bad,2,Bad,4,Low,1151.7,669.766130487754,2717.0,4056.9490883310914,False,-100,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,95
216.0,Good,89,97.23503161026052,2400,385.600766132499,8,Bad,2,Bad,3,Fair,1050.9,741.5531641195539,2028.0,3510.726204894342,False,-99,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,96
95.0,Good,63,86.342419342243,2425,548.9972362618441,15,Good,1,Bad,1,Fair,1055.8,728.7811629329819,0,1158.1080243024326,False,-98,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,97
81.0,Good,50,94.21687368036208,2450,824.2662190163163,15,Good,6,Fine,1,Fair,1174.7,569.095107518635,0,1041.0894575341767,False,-97,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,98
304.0,Good,57,95.04879722523401,2475,1105.9877759706642,13,Good,10,Good,5,Fair,1210.0,511.0030772941314,4765.0,5786.91937431629,True,-107,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,99
301.0,Good,51,84.42789385158791,2500,1104.4302552033746,10,Bad,8,Good,5,Low,1207.9,409.3419678458459,5029.0,5848.081432689012,False,-110,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,100
82.0,Good,20,93.3829627397439,2525,797.2547623008954,14,Good,5,Fine,1,Low,1146.4,565.2257889337272,0,1028.4045723640552,False,-109,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,101
373.0,Fair,92,79.46106668373614,2550,422.5140354814734,14,Good,4,Bad,6,High,1232.1,395.1624038738558,5906.0,6696.657027009712,False,-108,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,102
181.0,Good,48,77.9975237512271,2575,947.7083148210727,12,Good,10,Good,3,High,1259.0,633.54412924034,2374.0,3641.2202077462243,False,-107,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,103
131.0,Good,8,86.20185335688478,2600,1068.8226824399812,14,Good,9,Good,2,Fair,1231.3,758.5120252467872,1214.0,2731.0246066507652,False,-106,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,104
288.0,Good,7,98.75397597016936,2625,1116.2546576470666,13,Good,8,Good,5,Low,1255.7,545.8384918900163,4347.0,5438.543744300513,False,-105,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,105
132.0,Good,17,93.4851787486384,2650,335.7920882377621,9,Bad,1,Bad,1,High,1317.7,497.3620223124758,599.0,1594.0950234506668,False,-104,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,106
171.0,Good,74,78.67933901482247,2675,1060.0604010450154,10,Bad,10,Good,3,Low,1154.0,771.0592060188693,2145.0,3687.1748258815965,False,-103,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,107
206.0,Good,14,87.26976248130154,2700,674.3276724176396,9,Bad,5,Fine,3,Low,1320.0,105.23783314144853,2953.0,3163.235318929216,False,-102,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,108
181.0,Good,7,99.46901588337062,2725,866.0036899551063,8,Bad,5,Fine,3,Low,1283.5,733.642318339214,1760.0,3227.245167995027,True,-112,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,109
202.0,Good,38,76.92345349527726,2750,1091.0443107490607,11,Good,8,Good,4,Fair,1295.0,763.6864112631843,2830.0,4357.423248828827,False,-115,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,110
296.0,Good,25,98.86802163475723,2775,1098.8986689407025,12,Good,8,Good,5,Fair,1347.2,107.45199505398777,4927.0,5141.715412828427,False,-114,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,111
82.0,Good,74,75.67460592963884,2800,862.6025246778702,13,Good,7,Fine,1,High,1399.3,176.66980905984482,806.0,1159.2055229347793,False,-113,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,112
370.0,Fair,12,87.91824750477431,2825,684.8308736636313,8,Bad,6,Fine,6,Low,1321.3,232.931757856964,6097.0,6562.38957964882,False,-112,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,113
253.0,Good,52,99.74880944165582,2850,499.4157928547582,11,Good,4,Bad,4,Fair,1240.3,798.1623629125014,2774.0,4370.108227772106,False,-111,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,114
183.0,Good,49,87.82143467273872,2875,544.6485993711599,12,Good,2,Bad,2,Low,1290.2,317.9192592589947,2132.0,2767.9612078727723,False,-110,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,115
270.0,Good,35,81.42243542300392,2900,327.59139707737626,11,Good,4,Bad,4,Low,1316.8,338.0872251755458,3759.0,4435.020588236521,False,-109,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,116
290.0,Good,89,97.2919992301775,2925,346.23023877612866,12,Good,4,Bad,4,Fair,1390.9,432.0969988367448,3761.0,4625.3427169627275,True,-119,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,117
194.0,Good,67,84.36574965152077,2950,480.21314911269064,9,Bad,3,Bad,3,High,1382.0,403.5748085295492,2271.0,3078.529028556032,False,-122,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,118
113.0,Good,62,96.84260869687027,2975,370.14157476934736,8,Bad,3,Bad,1,Low,1424.4,691.0137825006342,11.0,1393.520361096028,False,-121,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,119
254.0,Good,12,85.70372298183935,3000,534.3931520399061,11,Good,2,Bad,4,Low,1372.5,349.6534406822269,3560.0,4259.555407665047,False,-120,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,120
142.0,Good,45,78.73246545980811,3025,437.24367794778385,8,Bad,1,Bad,1,High,1421.8,130.59700252829614,1574.0,1835.5412495673272,False,-119,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,121
247.0,Good,13,94.9654298633534,3050,880.0262786900774,9,Bad,6,Fine,4,Fair,1480.4,361.2324268875459,3566.0,4288.341675649652,False,-118,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,122
216.0,Good,100,82.44271777280731,3075,1198.5743776818551,10,Bad,10,Good,4,High,1488.6,379.9767689567989,3486.0,4246.091261982336,True,-128,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,123
267.0,Good,65,85.37686695675517,3100,318.56545776990913,14,Good,1,Bad,4,High,1423.5,683.5799042205253,3258.0,4624.8589793167475,False,-131,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,124
259.0,Good,55,76.62364867279024,3125,904.8929753859233,12,Good,8,Good,5,Low,1393.9,714.8228920466438,3846.0,5275.8324929899745,False,-130,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,125
196.0,Good,69,77.7929898204322,3150,348.1894176907567,8,Bad,4,Bad,3,Fair,1512.3,522.2431388077989,2188.0,3232.872926694641,True,-140,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,126
359.0,Fair,31,82.5045882600837,3175,548.0678610517573,10,Bad,4,Bad,6,Low,1580.0,555.7831899668627,5521.0,6633.055181039043,False,-143,o_qG6avWqyGwTZlRFmxKrAlpHZQ,4,127
