Bit_Temperature,Casing Integrity,Cuttings,Depth_Temperature,Depth_of_Bit,MUD_Circulation,MUD_Density,MUD_Density_Rating,Permeability,Permeability_Rating,Porosity,Precipitation,Pressure,Rotary_Speed,Rotary_Torque,Weight_on_Bit,failure,score,sessionID,team,turn
318.0,Good,87,81.74084147353065,1975,923.2528392415778,8,Bad,9,Good,5,Low,891.0,153.43329799708152,5497.0,5803.378776656869,False,-101,oHczb_FnI1vm2DlKUa6N6_thqhE,4,79
181.0,Good,17,91.87419104317476,2000,1010.1474063150258,8,Bad,10,Good,3,Low,958.3,448.8562452519499,2346.0,3243.872231601688,False,-100,oHczb_FnI1vm2DlKUa6N6_thqhE,4,80
235.0,Good,91,79.38080754003548,2025,425.7431758857529,12,Good,3,Bad,3,High,911.5,310.3441726397283,3224.0,3844.5912886845913,False,-99,oHczb_FnI1vm2DlKUa6N6_thqhE,4,81
319.0,Good,13,80.5842863689508,2050,394.25143265360526,8,Bad,4,Bad,5,High,1029.6,516.2749478921562,4651.0,5683.515170156895,False,-98,oHczb_FnI1vm2DlKUa6N6_thqhE,4,82
131.0,Good,33,99.69435153987217,2075,681.6785668788415,14,Good,6,Fine,1,High,962.3,202.74722298756717,1114.0,1519.3739882883335,False,-97,oHczb_FnI1vm2DlKUa6N6_thqhE,4,83
213.0,Good,68,80.59349331982851,2100,477.7374440117901,10,Bad,4,Bad,3,Fair,957.5,188.84065808522368,2947.0,3324.4019324082233,False,-96,oHczb_FnI1vm2DlKUa6N6_thqhE,4,84
272.0,Good,68,86.14202329053869,2125,405.3888498203851,14,Good,2,Bad,4,Low,959.5,603.2864262345519,3522.0,4728.56802227805,False,-95,oHczb_FnI1vm2DlKUa6N6_thqhE,4,85
153.0,Good,37,97.841691163007,2150,681.6737257463152,8,Bad,6,Fine,2,Fair,1056.9,493.4050963737892,1301.0,2288.1409127473025,True,-105,oHczb_FnI1vm2DlKUa6N6_thqhE,4,86
218.0,Good,96,96.23097117162968,2175,811.8660555343868,15,Good,7,Fine,4,Low,1014.0,773.5393570291749,2466.0,4013.4215012361988,False,-108,oHczb_FnI1vm2DlKUa6N6_thqhE,4,87
138.0,Good,55,88.33704480197726,2200,383.3034649960204,8,Bad,1,Bad,1,High,1003.7,411.86831318522684,973.0,1797.0839081783333,False,-107,oHczb_FnI1vm2DlKUa6N6_thqhE,4,88
302.0,Good,61,93.45683055880019,2225,869.3273150870712,14,Good,7,Fine,5,Fair,1003.1,696.0386638418232,4352.0,5743.77446858586,False,-106,oHczb_FnI1vm2DlKUa6N6_thqhE,4,89
164.0,Good,59,78.83753472717984,2250,1093.7867596996794,9,Bad,10,Good,3,Low,1065.0,297.21146999572363,2497.0,3090.9607297083057,False,-105,oHczb_FnI1vm2DlKUa6N6_thqhE,4,90
276.0,Good,94,95.42522171329954,2275,382.58213037755854,11,Good,2,Bad,4,Fair,1028.1,73.20221397188766,3921.0,4067.1011321431943,True,-115,oHczb_FnI1vm2DlKUa6N6_thqhE,4,91
137.0,Good,83,75.81887624410349,2300,1138.685495020744,8,Bad,8,Good,2,Low,1045.4,440.7920301966918,1915.0,2796.6013261895805,False,-118,oHczb_FnI1vm2DlKUa6N6_thqhE,4,92
167.0,Good,74,93.84419766622364,2325,634.934157595235,14,Good,5,Fine,2,High,1042.3,296.80295327991064,1794.0,2388.0111090985565,False,-117,oHczb_FnI1vm2DlKUa6N6_thqhE,4,93
176.0,Good,21,76.58884464073633,2350,528.9700347960335,8,Bad,1,Bad,3,High,1118.8,518.6816203897156,2008.0,3045.3220319362026,False,-116,oHczb_FnI1vm2DlKUa6N6_thqhE,4,94
346.0,Good,23,75.16648546246746,2375,394.6164027676812,8,Bad,2,Bad,6,Low,1037.2,401.7196433948933,5401.0,6204.50874368954,False,-115,oHczb_FnI1vm2DlKUa6N6_thqhE,4,95
205.0,Good,61,87.51453028162504,2400,950.7424175000012,12,Good,8,Good,3,High,1073.8,528.5543483379588,2770.0,3826.969283127492,False,-114,oHczb_FnI1vm2DlKUa6N6_thqhE,4,96
381.0,Fair,22,97.12868504590091,2425,706.3817523099714,11,Good,6,Fine,6,Low,1134.7,268.754093315231,6112.0,6649.64028502797,False,-113,oHczb_FnI1vm2DlKUa6N6_thqhE,4,97
218.0,Good,92,92.37589028514816,2450,378.56226868891576,14,Good,1,Bad,3,High,1122.4,568.8346492671088,2332.0,3469.2563497580736,True,-123,oHczb_FnI1vm2DlKUa6N6_thqhE,4,98
355.0,Fair,2,82.03409151443309,2475,406.23261450783593,13,Good,2,Bad,6,Low,1237.5,146.57398609625972,5727.0,6019.683781258934,False,-126,oHczb_FnI1vm2DlKUa6N6_thqhE,4,99
278.0,Good,75,76.13480093250325,2500,1024.9129456177886,8,Bad,9,Good,5,Fair,1216.9,317.65028018868526,4741.0,5376.19629455515,False,-125,oHczb_FnI1vm2DlKUa6N6_thqhE,4,100
310.0,Good,97,95.54517584150256,2525,506.0225025505815,15,Good,2,Bad,5,High,1242.8,690.0747375159377,4111.0,5491.022217336113,False,-124,oHczb_FnI1vm2DlKUa6N6_thqhE,4,101
261.0,Good,34,88.31413338371047,2550,785.24728241481,13,Good,5,Fine,4,Low,1268.0,66.91071539619678,4166.0,4299.403534190427,False,-123,oHczb_FnI1vm2DlKUa6N6_thqhE,4,102
181.0,Good,14,84.76789190169497,2575,662.98312450465,8,Bad,6,Fine,3,High,1257.3,630.5551383217111,1962.0,3223.227481602245,False,-122,oHczb_FnI1vm2DlKUa6N6_thqhE,4,103
343.0,Good,82,98.60831985756536,2600,884.3038010267444,13,Good,6,Fine,6,Fair,1274.7,386.28050364534556,5377.0,6149.192347810957,False,-121,oHczb_FnI1vm2DlKUa6N6_thqhE,4,104
101.0,Good,68,90.50049444671268,2625,1009.2521025196446,13,Good,8,Good,1,Fair,1310.4,663.3866209980197,546.0,1872.4054874223748,False,-120,oHczb_FnI1vm2DlKUa6N6_thqhE,4,105
109.0,Good,68,91.195964196784,2650,962.856108550219,11,Good,9,Good,2,Low,1317.3,746.9096387699116,576.0,2069.568528723776,False,-119,oHczb_FnI1vm2DlKUa6N6_thqhE,4,106
179.0,Good,1,87.93236476494937,2675,346.23082325901237,11,Good,4,Bad,2,High,1156.4,598.6141595095214,1574.0,2770.969407655512,False,-118,oHczb_FnI1vm2DlKUa6N6_thqhE,4,107
352.0,Fair,69,95.47767213708546,2700,518.8781443953105,13,Good,4,Bad,6,Low,1329.3,578.9751839500207,5067.0,6224.854092165162,False,-117,oHczb_FnI1vm2DlKUa6N6_thqhE,4,108
269.0,Good,99,88.86081337789359,2725,353.8097836635407,9,Bad,1,Bad,4,High,1233.1,613.1015883788916,3343.0,4568.874805570425,True,-127,oHczb_FnI1vm2DlKUa6N6_thqhE,4,109
364.0,Fair,42,83.75118616625235,2750,1016.3367878988284,12,Good,10,Good,6,Fair,1367.0,175.73944423599215,6441.0,6792.092365510847,False,-130,oHczb_FnI1vm2DlKUa6N6_thqhE,4,110
396.0,Fair,55,89.04394430362808,2775,340.2265152186904,15,Good,2,Bad,6,Low,1239.4,85.48220878882177,6393.0,6563.9772754752885,False,-129,oHczb_FnI1vm2DlKUa6N6_thqhE,4,111
364.0,Fair,40,87.32675600438654,2800,1111.475731290892,10,Bad,10,Good,6,Fair,1254.4,122.80744547714473,6531.0,6777.078406292672,False,-128,oHczb_FnI1vm2DlKUa6N6_thqhE,4,112
223.0,Good,57,82.4183841997542,2825,801.9866609310748,15,Good,7,Fine,4,Low,1351.4,486.44174292400373,3119.0,4092.349646926531,False,-127,oHczb_FnI1vm2DlKUa6N6_thqhE,4,113
247.0,Good,100,90.22720566996544,2850,351.26367004755934,13,Good,2,Bad,3,Fair,1381.0,79.15768992081686,3409.0,3567.378334327984,False,-126,oHczb_FnI1vm2DlKUa6N6_thqhE,4,114
274.0,Good,18,94.12110068456556,2875,950.2217369708537,15,Good,10,Good,4,High,1391.8,304.2283568006297,4234.0,4842.719715186306,False,-125,oHczb_FnI1vm2DlKUa6N6_thqhE,4,115
206.0,Good,63,94.30183837838834,2900,582.9272320102524,8,Bad,1,Bad,3,High,1451.2,686.7916006745525,2138.0,3511.8864361489414,False,-124,oHczb_FnI1vm2DlKUa6N6_thqhE,4,116
349.0,Good,91,95.85199839906139,2925,326.272569932458,12,Good,2,Bad,6,Fair,1336.9,617.3409259977495,4774.0,6008.490307039919,True,-134,oHczb_FnI1vm2DlKUa6N6_thqhE,4,117
143.0,Good,85,80.85962753025346,2950,1050.181601457069,15,Good,10,Good,2,High,1363.2,116.6842544299913,2182.0,2414.951633635084,False,-137,oHczb_FnI1vm2DlKUa6N6_thqhE,4,118
266.0,Good,97,91.87034733473999,2975,468.2958287279297,8,Bad,2,Bad,4,High,1434.4,486.3477217782044,3470.0,4442.528242300939,False,-136,oHczb_FnI1vm2DlKUa6N6_thqhE,4,119
300.0,Good,56,91.16190744612044,3000,765.5259625180233,15,Good,7,Fine,5,Fair,1407.7,232.9920632566502,4719.0,5184.855455355139,False,-135,oHczb_FnI1vm2DlKUa6N6_thqhE,4,120
165.0,Good,44,98.68984322877526,3025,383.9334047752212,15,Good,4,Bad,1,Low,1416.0,207.13383521656186,1497.0,1911.7137304710182,False,-134,oHczb_FnI1vm2DlKUa6N6_thqhE,4,121
94.0,Good,85,90.70380030845568,3050,529.0293449624621,14,Good,4,Bad,1,High,1401.0,604.1876259876749,0,1102.3290145575095,False,-133,oHczb_FnI1vm2DlKUa6N6_thqhE,4,122
110.0,Good,77,85.08132150666268,3075,530.7238404429443,13,Good,4,Bad,1,Low,1368.4,797.1378730875567,231.0,1825.5436435838124,True,-143,oHczb_FnI1vm2DlKUa6N6_thqhE,4,123
307.0,Good,24,75.71841625985842,3100,824.2782513757968,12,Good,6,Fine,5,Low,1475.1,160.91564529027,5284.0,5606.203729429804,False,-146,oHczb_FnI1vm2DlKUa6N6_thqhE,4,124
225.0,Good,3,91.69637350465699,3125,518.1905502446026,9,Bad,2,Bad,3,Fair,1499.6,189.37552082880015,2985.0,3363.363526708005,False,-145,oHczb_FnI1vm2DlKUa6N6_thqhE,4,125
149.0,Good,1,88.77191886820972,3150,456.9881895823312,13,Good,3,Bad,2,High,1481.0,641.4577688916619,1023.0,2306.2553128339514,False,-144,oHczb_FnI1vm2DlKUa6N6_thqhE,4,126
330.0,Good,3,78.55454214154183,3175,399.2910777757986,12,Good,2,Bad,6,Low,1393.6,795.2799543016861,4629.0,6220.0442249769185,False,-143,oHczb_FnI1vm2DlKUa6N6_thqhE,4,127
270.0,Good,39,80.03312735263492,3200,872.519386584177,12,Good,7,Fine,4,Fair,1600.4,99.46974032415791,4571.0,4769.724555104436,True,-153,oHczb_FnI1vm2DlKUa6N6_thqhE,4,128
328.0,Good,53,82.93530051882928,3225,1060.417341575173,13,Good,9,Good,6,Low,1430.9,624.4353397741829,5336.0,6584.987823625177,False,-156,oHczb_FnI1vm2DlKUa6N6_thqhE,4,129
186.0,Good,65,91.14654776418288,3250,1064.7370669782204,13,Good,8,Good,3,High,1578.3,622.5154907281799,2348.0,3592.877665894274,False,-155,oHczb_FnI1vm2DlKUa6N6_thqhE,4,130
